timestamp_ms,ax_raw,ay_raw,az_raw,label
314860,361,941,-351,normal
314865,207,972,-332,normal
314870,92,1046,-234,normal
314875,15,933,-179,normal
314880,-20,839,-328,normal
314885,-54,781,-274,normal
314890,-35,738,-277,normal
314895,142,1023,-484,normal
314900,119,1433,-464,normal
314905,-139,1660,-269,normal
314910,-258,1445,67,normal
314915,-343,890,415,normal
314920,-220,710,379,normal
314925,-20,652,430,normal
314930,249,589,215,normal
314935,319,714,-58,normal
314940,149,1058,-128,normal
314945,-112,1316,-109,normal
314950,-266,1234,-156,normal
314955,-289,1132,-242,normal
314960,-173,1117,-230,normal
314965,-143,1160,-140,normal
314970,-54,1121,-117,normal
314975,69,1097,-101,normal
314980,172,1203,-42,normal
314985,115,1128,-66,normal
314990,92,980,-82,normal
314995,142,847,-97,normal
315000,238,937,-93,normal
315005,238,1136,-15,normal
315010,134,1046,75,normal
315015,46,1042,106,normal
315020,-74,1148,106,normal
315025,-123,1207,86,normal
315030,-150,1140,129,normal
315035,-108,996,270,normal
315040,-104,1042,329,normal
315045,-100,1281,243,normal
315050,-212,1285,172,normal
315055,-177,1265,32,normal
315060,-200,1136,-207,normal
315065,-212,1093,-128,normal
315070,-208,1019,83,normal
315075,-81,941,282,normal
315080,234,1070,219,normal
315085,149,1175,-11,normal
315090,0,1214,-230,normal
315095,-62,1101,-372,normal
315100,126,937,-398,normal
315105,345,910,-386,normal
315110,257,886,-339,normal
315115,172,964,-262,normal
315120,73,960,-253,normal
315125,49,976,-277,normal
315130,-31,855,-238,normal
315135,-54,671,-152,normal
315140,49,808,-421,normal
315145,142,1187,-585,normal
315150,53,1515,-441,normal
315155,-47,1542,-187,normal
315160,-262,1207,251,normal
315165,-373,1011,344,normal
315170,-231,761,454,normal
315175,38,484,418,normal
315180,392,535,55,normal
315185,276,851,-27,normal
315190,57,1152,-66,normal
315195,-204,1199,-121,normal
315200,-270,1195,-230,normal
315205,-208,1230,-230,normal
315210,-212,1132,-191,normal
315215,-173,1113,-175,normal
315220,-27,1074,-156,normal
315225,165,1203,-47,normal
315230,119,1171,-36,normal
315235,84,1066,-74,normal
315240,84,902,-101,normal
315245,207,910,-156,normal
315250,249,1000,-113,normal
315255,238,1015,0,normal
315260,161,992,86,normal
315265,0,1156,98,normal
315270,-62,1195,106,normal
315275,-81,1113,75,normal
315280,-104,1019,172,normal
315285,-116,1085,210,normal
315290,-131,1238,251,normal
315295,-135,1203,313,normal
315300,-104,1175,258,normal
315305,-147,1246,-27,normal
315310,-254,1289,-199,normal
315315,-281,1144,-140,normal
315320,-189,972,59,normal
315325,65,917,235,normal
315330,161,1035,262,normal
315335,115,1191,126,normal
315340,11,1203,-97,normal
315345,53,1164,-367,normal
315350,142,1019,-453,normal
315355,207,878,-398,normal
315360,272,785,-285,normal
315365,261,953,-320,normal
315370,134,1078,-304,normal
315375,69,1078,-265,normal
315380,42,941,-109,normal
315385,-74,679,-203,normal
315390,-58,789,-468,normal
315395,34,984,-480,normal
315400,126,1097,-421,normal
315405,126,1417,-281,normal
315410,-158,1566,-156,normal
315415,-389,1437,200,normal
315420,-400,937,437,normal
315425,-123,515,418,normal
315430,172,546,290,normal
315435,295,750,184,normal
315440,249,847,55,normal
315445,61,1000,-148,normal
315450,-50,1285,-218,normal
315455,-216,1300,-214,normal
315460,-323,1191,-179,normal
315465,-254,1089,-246,normal
315470,-77,1128,-195,normal
315475,0,1171,-121,normal
315480,53,1179,-70,normal
315485,103,1093,-89,normal
315490,149,1121,-89,normal
315495,126,1058,-136,normal
315500,153,925,-93,normal
315505,234,843,-75,normal
315510,234,1003,-50,normal
315515,172,1179,47,normal
315520,26,1093,94,normal
315525,-31,1019,114,normal
315530,-77,1128,98,normal
315535,-127,1253,75,normal
315540,-127,1117,184,normal
315545,-85,1003,313,normal
315550,-81,1113,321,normal
315555,-139,1328,180,normal
315560,-223,1328,51,normal
315565,-235,1281,-79,normal
315570,-197,1082,-191,normal
315575,-170,1054,-23,normal
315580,-158,984,165,normal
315585,15,957,305,normal
315590,238,1078,168,normal
315595,126,1207,-105,normal
315600,-20,1199,-289,normal
315605,-66,1058,-386,normal
315610,165,914,-394,normal
315615,365,902,-359,normal
315620,276,910,-359,normal
315625,161,957,-253,normal
315630,69,1000,-246,normal
315635,49,1000,-253,normal
315640,-12,878,-222,normal
315645,-39,699,-167,normal
315650,49,777,-398,normal
315655,157,1109,-601,normal
315660,53,1503,-453,normal
315665,-12,1554,-262,normal
315670,-223,1273,215,normal
315675,-385,1101,340,normal
315680,-346,867,473,normal
315685,-62,503,426,normal
315690,353,484,133,normal
315695,338,765,43,normal
315700,119,1082,-31,normal
315705,-116,1128,-93,normal
315710,-231,1195,-226,normal
315715,-185,1242,-269,normal
315720,-235,1199,-179,normal
315725,-212,1109,-171,normal
315730,-112,1050,-183,normal
315735,96,1179,-85,normal
315740,138,1183,-89,normal
315745,88,1132,-70,normal
315750,80,949,-105,normal
315755,157,980,-124,normal
315760,234,1023,-136,normal
315765,246,949,-27,normal
315770,192,902,43,normal
315775,57,1121,83,normal
315780,-8,1222,94,normal
315785,-81,1117,110,normal
315790,-50,1035,118,normal
315795,-135,1070,176,normal
315800,-154,1226,188,normal
315805,-166,1183,297,normal
315810,-77,1113,351,normal
315815,-62,1207,102,normal
315820,-197,1343,-97,normal
315825,-289,1273,-203,normal
315830,-250,1113,-117,normal
315835,-112,910,55,normal
315840,19,964,227,normal
315845,49,1054,262,normal
315850,99,1121,180,normal
315855,107,1214,-179,normal
315860,69,1156,-378,normal
315865,30,984,-410,normal
315870,126,820,-340,normal
315875,288,886,-347,normal
315880,288,1011,-332,normal
315885,134,1031,-328,normal
315890,69,1035,-199,normal
315895,0,843,-148,normal
315900,-81,808,-339,normal
315905,-89,812,-359,normal
315910,30,835,-367,normal
315915,184,1164,-460,normal
315920,19,1535,-394,normal
315925,-197,1644,-164,normal
315930,-316,1320,208,normal
315935,-354,753,442,normal
315940,-143,640,395,normal
315945,126,621,360,normal
315950,295,628,211,normal
315955,257,785,-94,normal
315960,96,1113,-144,normal
315965,-112,1312,-171,normal
315970,-285,1191,-171,normal
315975,-308,1156,-257,normal
315980,-189,1132,-191,normal
315985,-112,1156,-152,normal
315990,-39,1140,-85,normal
315995,53,1093,-128,normal
316000,172,1214,-78,normal
316005,111,1085,-46,normal
316010,88,996,-93,normal
316015,165,847,-117,normal
316020,238,910,-136,normal
316025,222,1113,-35,normal
316030,130,1074,71,normal
316035,57,1031,126,normal
316040,-58,1156,122,normal
316045,-93,1246,59,normal
316050,-135,1089,129,normal
316055,-97,992,235,normal
316060,-139,1058,293,normal
316065,-120,1269,282,normal
316070,-158,1246,235,normal
316075,-173,1230,141,normal
316080,-185,1250,-171,normal
316085,-239,1167,-199,normal
316090,-258,1054,-97,normal
316095,-131,937,176,normal
316100,199,968,266,normal
316105,199,1128,161,normal
316110,69,1214,-54,normal
316115,-35,1203,-226,normal
316120,11,1066,-414,normal
316125,257,929,-433,normal
316130,295,832,-339,normal
316135,249,855,-282,normal
316140,138,1015,-312,normal
316145,123,1066,-278,normal
316150,0,992,-249,normal
316155,34,804,-121,normal
316160,-85,613,-238,normal
316165,46,894,-546,normal
316170,96,1164,-492,normal
316175,134,1343,-394,normal
316180,-16,1453,-144,normal
316185,-323,1398,114,normal
316190,-435,1160,368,normal
316195,-362,726,485,normal
316200,157,421,266,normal
316205,338,593,149,normal
316210,299,886,83,normal
316215,57,1031,-35,normal
316220,-108,1128,-167,normal
316225,-116,1289,-257,normal
316230,-246,1277,-222,normal
316235,-308,1121,-207,normal
316240,-158,1078,-242,normal
316245,23,1121,-93,normal
316250,73,1222,-54,normal
316255,88,1191,-32,normal
316260,115,1031,-85,normal
316265,161,1035,-74,normal
316270,180,992,-113,normal
316275,222,929,-82,normal
316280,242,847,-15,normal
316285,161,1093,28,normal
316290,46,1195,71,normal
316295,-16,1117,94,normal
316300,-35,1011,137,normal
316305,-104,1117,133,normal
316310,-166,1226,157,normal
316315,-150,1160,262,normal
316320,-58,1054,371,normal
316325,-77,1187,243,normal
316330,-200,1351,24,normal
316335,-277,1292,-136,normal
316340,-231,1148,-164,normal
316345,-150,964,-35,normal
316350,-89,980,149,normal
316355,3,1035,270,normal
316360,111,1066,239,normal
316365,146,1187,-66,normal
316370,76,1199,-340,normal
316375,-8,1082,-417,normal
316380,42,882,-372,normal
316385,295,882,-340,normal
316390,303,976,-359,normal
316395,149,1035,-324,normal
316400,57,1011,-234,normal
316405,-12,851,-152,normal
316410,-93,828,-335,normal
316415,-104,773,-312,normal
316420,19,769,-355,normal
316425,215,1160,-480,normal
316430,23,1464,-464,normal
316435,-185,1644,-113,normal
316440,-316,1332,180,normal
316445,-304,800,454,normal
316450,-162,675,379,normal
316455,119,617,352,normal
316460,280,601,180,normal
316465,257,769,-82,normal
316470,88,1121,-140,normal
316475,-143,1324,-101,normal
316480,-281,1226,-132,normal
316485,-312,1175,-253,normal
316490,-154,1121,-203,normal
316495,-127,1156,-164,normal
316500,-43,1148,-144,normal
316505,26,1082,-124,normal
316510,207,1203,-46,normal
316515,88,1093,-78,normal
316520,88,1007,-97,normal
316525,172,828,-117,normal
316530,246,933,-101,normal
316535,203,1117,-42,normal
316540,142,1074,55,normal
316545,53,1027,126,normal
316550,-47,1160,114,normal
316555,-97,1238,97,normal
316560,-135,1128,141,normal
316565,-85,984,235,normal
316570,-100,1058,286,normal
316575,-139,1281,258,normal
316580,-177,1281,235,normal
316585,-154,1238,133,normal
316590,-204,1214,-167,normal
316595,-250,1128,-179,normal
316600,-250,1070,-39,normal
316605,-158,929,172,normal
316610,207,996,278,normal
316615,192,1117,118,normal
316620,73,1214,-70,normal
316625,-39,1179,-257,normal
316630,34,1031,-414,normal
316635,276,921,-417,normal
316640,299,828,-351,normal
316645,261,863,-304,normal
316650,130,1011,-297,normal
316655,119,1035,-281,normal
316660,49,992,-234,normal
316665,19,769,-117,normal
316670,-89,671,-304,normal
316675,38,890,-539,normal
316680,107,1191,-496,normal
316685,111,1433,-386,normal
316690,-66,1421,-109,normal
316695,-335,1371,172,normal
316700,-427,1109,395,normal
316705,-312,660,501,normal
316710,226,406,243,normal
316715,334,628,137,normal
316720,265,937,39,normal
316725,49,1023,-50,normal
316730,-120,1125,-171,normal
316735,-158,1320,-234,normal
316740,-258,1257,-211,normal
316745,-266,1117,-207,normal
316750,-177,1050,-203,normal
316755,15,1140,-113,normal
316760,73,1203,-82,normal
316765,84,1140,-66,normal
316770,103,1054,-121,normal
316775,130,1042,-101,normal
316780,188,1015,-128,normal
316785,219,957,-58,normal
316790,246,859,-11,normal
316795,188,1039,-11,normal
316800,46,1195,71,normal
316805,-54,1121,133,normal
316810,-66,1035,149,normal
316815,-93,1121,137,normal
316820,-143,1203,145,normal
316825,-150,1152,251,normal
316830,-77,1046,383,normal
316835,-50,1164,223,normal
316840,-200,1347,8,normal
316845,-266,1316,-93,normal
316850,-258,1171,-148,normal
316855,-173,964,-58,normal
316860,-112,980,126,normal
316865,-4,984,258,normal
316870,99,1054,266,normal
316875,149,1210,-27,normal
316880,57,1183,-335,normal
316885,-8,1097,-403,normal
316890,30,914,-402,normal
316895,284,847,-359,normal
316900,334,906,-339,normal
316905,169,1007,-320,normal
316910,53,1015,-249,normal
316915,23,910,-167,normal
316920,-24,863,-324,normal
316925,-81,792,-277,normal
316930,-16,742,-265,normal
316935,142,960,-460,normal
316940,153,1390,-507,normal
316945,-81,1617,-312,normal
316950,-208,1480,16,normal
316955,-362,984,391,normal
316960,-308,820,387,normal
316965,-70,648,418,normal
316970,184,507,352,normal
316975,361,664,16,normal
316980,211,976,-70,normal
316985,-27,1226,-66,normal
316990,-220,1210,-140,normal
316995,-304,1191,-281,normal
317000,-208,1207,-230,normal
317005,-204,1152,-199,normal
317010,-123,1117,-156,normal
317015,-4,1093,-136,normal
317020,153,1230,-66,normal
317025,115,1195,-59,normal
317030,57,1062,-85,normal
317035,126,902,-140,normal
317040,219,910,-117,normal
317045,222,1046,-128,normal
317050,230,1023,-3,normal
317055,153,984,75,normal
317060,-4,1167,129,normal
317065,-47,1222,94,normal
317070,-89,1140,102,normal
317075,-62,1003,137,normal
317080,-108,1035,235,normal
317085,-127,1218,257,normal
317090,-154,1199,321,normal
317095,-120,1144,296,normal
317100,-112,1238,8,normal
317105,-239,1324,-183,normal
317110,-266,1226,-191,normal
317115,-216,1035,-42,normal
317120,-24,929,172,normal
317125,92,996,247,normal
317130,111,1121,243,normal
317135,107,1199,28,normal
317140,49,1203,-269,normal
317145,92,1066,-433,normal
317150,142,898,-402,normal
317155,215,789,-332,normal
317160,284,949,-343,normal
317165,222,1031,-324,normal
317170,65,1082,-300,normal
317175,42,992,-164,normal
317180,-39,722,-152,normal
317185,-54,800,-367,normal
317190,-54,847,-421,normal
317195,134,957,-417,normal
317200,149,1277,-437,normal
317205,-100,1582,-253,normal
317210,-300,1562,1,normal
317215,-116,1140,247,normal
317220,-77,1039,360,normal
317225,-58,1164,251,normal
317230,-166,1347,47,normal
317235,-273,1335,-97,normal
317240,-227,1214,-149,normal
317245,-166,1011,-89,normal
317250,-81,976,118,normal
317255,-58,1003,235,normal
317260,115,1046,286,normal
317265,172,1179,20,normal
317270,76,1210,-292,normal
317275,-4,1085,-374,normal
317280,19,933,-386,normal
317285,253,871,-335,normal
317290,338,914,-359,normal
317295,196,1015,-320,normal
317300,69,1039,-234,normal
317305,46,906,-167,normal
317310,-24,875,-316,normal
317315,-81,789,-281,normal
317320,-43,710,-289,normal
317325,146,1007,-485,normal
317330,123,1375,-527,normal
317335,-66,1613,-234,normal
317340,-239,1468,63,normal
317345,-354,1003,395,normal
317350,-266,738,383,normal
317355,-16,617,391,normal
317360,215,539,297,normal
317365,338,675,-39,normal
317370,172,1027,-93,normal
317375,-74,1261,-101,normal
317380,-289,1230,-148,normal
317385,-277,1171,-261,normal
317390,-193,1156,-222,normal
317395,-181,1144,-179,normal
317400,-93,1113,-113,normal
317405,26,1058,-128,normal
317410,184,1230,-31,normal
317415,80,1140,-66,normal
317420,76,1000,-74,normal
317425,107,835,-140,normal
317430,238,964,-109,normal
317435,222,1089,-74,normal
317440,203,1062,55,normal
317445,80,1027,122,normal
317450,-47,1183,122,normal
317455,-97,1218,83,normal
317460,-108,1085,137,normal
317465,-104,988,223,normal
317470,-100,1078,274,normal
317475,-143,1257,270,normal
317480,-181,1296,231,normal
317485,-147,1246,129,normal
317490,-181,1195,-156,normal
317495,-243,1199,-214,normal
317500,-262,1089,-39,normal
317505,-123,910,188,normal
317510,157,1000,317,normal
317515,188,1144,153,normal
317520,26,1242,-105,normal
317525,-39,1179,-253,normal
317530,23,1031,-445,normal
317535,272,886,-457,normal
317540,307,828,-359,normal
317545,249,875,-285,normal
317550,138,980,-273,normal
317555,96,1062,-273,normal
317560,15,976,-246,normal
317565,3,792,-144,normal
317570,-62,652,-289,normal
317575,53,937,-570,normal
317580,84,1226,-503,normal
317585,119,1406,-371,normal
317590,-66,1410,-54,normal
317595,-320,1363,149,normal
317600,-439,1062,430,normal
317605,-289,691,520,normal
317610,215,421,239,normal
317615,372,636,129,normal
317620,215,945,1,normal
317625,23,1054,-54,normal
317630,-154,1136,-195,normal
317635,-166,1312,-214,normal
317640,-250,1253,-210,normal
317645,-250,1082,-199,normal
317650,-158,1054,-207,normal
317655,53,1164,-79,normal
317660,84,1214,-66,normal
317665,96,1183,-50,normal
317670,69,1023,-109,normal
317675,157,976,-105,normal
317680,192,1000,-136,normal
317685,238,937,-50,normal
317690,238,898,1,normal
317695,153,1074,24,normal
317700,3,1199,90,normal
317705,-43,1074,122,normal
317710,-70,1039,126,normal
317715,-123,1089,145,normal
317720,-127,1187,165,normal
317725,-143,1121,282,normal
317730,-97,1062,379,normal
317735,-85,1210,211,normal
317740,-170,1347,-39,normal
317745,-273,1308,-153,normal
317750,-250,1132,-148,normal
317755,-135,984,-11,normal
317760,-43,941,184,normal
317765,88,1023,262,normal
317770,103,1101,208,normal
317775,107,1222,-140,normal
317780,69,1144,-371,normal
317785,34,996,-417,normal
317790,99,851,-382,normal
317795,295,902,-339,normal
317800,284,968,-332,normal
317805,123,1042,-316,normal
317810,49,1019,-230,normal
317815,-12,847,-148,normal
317820,-66,824,-335,normal
317825,-74,785,-363,normal
317830,26,832,-328,normal
317835,176,1160,-437,normal
317840,11,1515,-386,normal
317845,-227,1632,-113,normal
317850,-335,1332,243,normal
317855,-323,703,434,normal
317860,-43,605,356,normal
317865,134,640,368,normal
317870,315,667,149,normal
317875,211,863,-113,normal
317880,42,1183,-160,normal
317885,-135,1316,-152,normal
317890,-335,1214,-191,normal
317895,-304,1136,-249,normal
317900,-139,1117,-199,normal
317905,-58,1160,-148,normal
317910,-8,1167,-109,normal
317915,96,1105,-93,normal
317920,169,1179,-54,normal
317925,88,1078,-54,normal
317930,130,968,-101,normal
317935,203,828,-85,normal
317940,249,949,-109,normal
317945,188,1136,15,normal
317950,49,1117,98,normal
317955,-27,1007,149,normal
317960,-70,1156,90,normal
317965,-127,1203,71,normal
317970,-123,1140,153,normal
317975,-85,1011,305,normal
317980,-97,1089,297,normal
317985,-139,1316,239,normal
317990,-216,1304,102,normal
317995,-212,1281,-70,normal
318000,-200,1121,-192,normal
318005,-197,1042,-62,normal
318010,-197,992,106,normal
318015,-4,925,297,normal
318020,238,1093,157,normal
318025,123,1207,-121,normal
318030,-43,1207,-317,normal
318035,-70,1050,-394,normal
318040,188,898,-374,normal
318045,372,886,-378,normal
318050,249,945,-367,normal
318055,107,1000,-269,normal
318060,23,949,-207,normal
318065,38,972,-277,normal
318070,-74,800,-257,normal
318075,-50,687,-230,normal
318080,111,917,-457,normal
318085,157,1257,-578,normal
318090,-35,1636,-339,normal
318095,-170,1519,-23,normal
318100,-308,1085,329,normal
318105,-312,863,395,normal
318110,-112,675,390,normal
318115,157,507,290,normal
318120,365,628,8,normal
318125,222,972,-66,normal
318130,7,1230,-109,normal
318135,-243,1210,-136,normal
318140,-296,1195,-249,normal
318145,-197,1167,-230,normal
318150,-189,1167,-175,normal
318155,-116,1125,-148,normal
318160,38,1085,-128,normal
318165,199,1199,-58,normal
318170,126,1156,-54,normal
318175,57,1015,-89,normal
318180,134,863,-105,normal
318185,253,929,-144,normal
318190,234,1085,-50,normal
318195,192,1054,63,normal
318200,69,1003,109,normal
318205,-43,1179,133,normal
318210,-100,1246,98,normal
318215,-112,1121,114,normal
318220,-93,996,223,normal
318225,-108,1058,301,normal
318230,-139,1281,254,normal
318235,-162,1292,215,normal
318240,-147,1238,79,normal
318245,-197,1226,-203,normal
318250,-227,1164,-179,normal
318255,-258,1000,-7,normal
318260,-93,917,239,normal
318265,180,1007,293,normal
318270,165,1156,75,normal
318275,15,1210,-141,normal
318280,-62,1160,-328,normal
318285,84,984,-429,normal
318290,307,910,-433,normal
318295,303,855,-359,normal
318300,207,894,-273,normal
318305,103,1011,-257,normal
318310,57,996,-265,normal
318315,-8,921,-234,normal
318320,-12,726,-164,normal
318325,-4,710,-364,normal
318330,146,1066,-582,normal
318335,88,1460,-429,normal
318340,7,1519,-292,normal
318345,-212,1285,172,normal
318350,-385,1109,364,normal
318355,-343,871,477,normal
318360,-58,515,442,normal
318365,380,488,94,normal
318370,307,781,20,normal
318375,96,1128,-27,normal
318380,-154,1164,-85,normal
318385,-258,1191,-238,normal
318390,-185,1222,-269,normal
318395,-200,1175,-214,normal
318400,-200,1082,-160,normal
318405,-66,1085,-164,normal
318410,142,1210,-82,normal
318415,115,1230,-42,normal
318420,99,1078,-82,normal
318425,123,937,-89,normal
318430,207,945,-160,normal
318435,242,1027,-97,normal
318440,246,1015,-7,normal
318445,165,968,86,normal
318450,-4,1121,106,normal
318455,-43,1207,94,normal
318460,-108,1109,90,normal
318465,-70,1011,161,normal
318470,-143,1054,208,normal
318475,-147,1242,251,normal
318480,-131,1207,297,normal
318485,-120,1175,262,normal
318490,-139,1265,-66,normal
318495,-231,1246,-234,normal
318500,-285,1113,-171,normal
318505,-231,980,66,normal
318510,73,890,243,normal
318515,184,1050,258,normal
318520,123,1191,75,normal
318525,-8,1191,-117,normal
318530,23,1132,-378,normal
318535,215,968,-460,normal
318540,261,820,-371,normal
318545,253,828,-328,normal
318550,161,984,-304,normal
318555,130,1054,-273,normal
318560,53,1027,-238,normal
318565,7,843,-97,normal
318570,-66,664,-253,normal
318575,3,816,-515,normal
318580,99,1136,-515,normal
318585,134,1230,-433,normal
318590,38,1445,-128,normal
318595,-296,1437,85,normal
318600,-439,1261,329,normal
318605,-350,757,481,normal
318610,138,414,251,normal
318615,299,578,204,normal
318620,284,867,71,normal
318625,103,988,-35,normal
318630,-77,1089,-175,normal
318635,-154,1308,-214,normal
318640,-273,1285,-207,normal
318645,-289,1136,-199,normal
318650,-193,1070,-218,normal
318655,7,1148,-117,normal
318660,96,1218,-82,normal
318665,99,1144,-94,normal
318670,88,1046,-105,normal
318675,142,1035,-85,normal
318680,157,992,-140,normal
318685,230,921,-74,normal
318690,253,851,-19,normal
318695,203,1066,12,normal
318700,49,1218,79,normal
318705,-24,1085,79,normal
318710,-58,1023,141,normal
318715,-100,1128,109,normal
318720,-166,1207,118,normal
318725,-139,1136,258,normal
318730,-93,1054,391,normal
318735,-54,1148,254,normal
318740,-173,1355,28,normal
318745,-285,1296,-128,normal
318750,-239,1195,-152,normal
318755,-147,972,-35,normal
318760,-50,960,141,normal
318765,-31,996,262,normal
318770,99,1097,235,normal
318775,146,1230,-54,normal
318780,57,1187,-316,normal
318785,11,1078,-410,normal
318790,42,906,-390,normal
318795,257,875,-368,normal
318800,284,960,-351,normal
318805,161,1027,-321,normal
318810,65,1007,-222,normal
318815,-27,871,-136,normal
318820,-50,835,-320,normal
318825,-74,742,-296,normal
318830,3,781,-320,normal
318835,180,1070,-457,normal
318840,76,1472,-464,normal
318845,-173,1667,-207,normal
318850,-312,1406,137,normal
318855,-335,800,449,normal
318860,-147,664,340,normal
318865,65,625,395,normal
318870,299,597,180,normal
318875,269,777,-54,normal
318880,130,1082,-132,normal
318885,-123,1312,-144,normal
318890,-300,1226,-148,normal
318895,-304,1171,-269,normal
318900,-173,1097,-226,normal
318905,-89,1132,-167,normal
318910,-43,1140,-124,normal
318915,46,1117,-113,normal
318920,157,1222,-31,normal
318925,88,1117,-66,normal
318930,134,976,-121,normal
318935,172,820,-121,normal
318940,234,921,-140,normal
318945,215,1113,-35,normal
318950,138,1085,67,normal
318955,69,1019,118,normal
318960,-54,1148,110,normal
318965,-120,1218,86,normal
318970,-135,1117,157,normal
318975,-74,1003,254,normal
318980,-93,1050,316,normal
318985,-123,1269,262,normal
318990,-208,1292,192,normal
318995,-166,1246,83,normal
319000,-193,1207,-168,normal
319005,-223,1132,-167,normal
319010,-235,1027,47,normal
319015,-135,929,231,normal
319020,222,1027,251,normal
319025,176,1132,43,normal
319030,38,1238,-171,normal
319035,-70,1144,-324,normal
319040,80,1007,-390,normal
319045,326,914,-406,normal
319050,319,855,-343,normal
319055,207,910,-300,normal
319060,92,1019,-273,normal
319065,61,1003,-296,normal
319070,-4,929,-242,normal
319075,-31,683,-144,normal
319080,-31,718,-355,normal
319085,99,1027,-570,normal
319090,88,1402,-480,normal
319095,26,1519,-269,normal
319100,-193,1335,110,normal
319105,-366,1183,296,normal
319110,-343,867,465,normal
319115,-158,542,493,normal
319120,345,492,129,normal
319125,319,746,24,normal
319130,138,1070,4,normal
319135,-112,1144,-74,normal
319140,-235,1187,-214,normal
319145,-200,1238,-281,normal
319150,-227,1195,-210,normal
319155,-216,1101,-164,normal
319160,-85,1070,-164,normal
319165,130,1179,-105,normal
319170,119,1222,-27,normal
319175,99,1097,-78,normal
319180,123,949,-136,normal
319185,165,929,-156,normal
319190,238,1027,-136,normal
319195,253,996,24,normal
319200,180,972,67,normal
319205,42,1152,83,normal
319210,-77,1257,102,normal
319215,-93,1089,79,normal
319220,-39,984,180,normal
319225,-123,1066,211,normal
319230,-116,1257,239,normal
319235,-131,1210,340,normal
319240,-108,1144,301,normal
319245,-112,1214,28,normal
319250,-258,1281,-175,normal
319255,-273,1167,-179,normal
319260,-235,1011,-23,normal
319265,34,898,223,normal
319270,165,1015,235,normal
319275,130,1167,129,normal
319280,23,1199,-70,normal
319285,15,1191,-355,normal
319290,153,1007,-445,normal
319295,246,843,-382,normal
319300,276,792,-297,normal
319305,203,968,-292,normal
319310,142,1039,-296,normal
319315,57,1050,-249,normal
319320,23,882,-101,normal
319325,-58,648,-191,normal
319330,-24,785,-484,normal
319335,69,1054,-476,normal
319340,146,1273,-429,normal
319345,61,1417,-218,normal
319350,-266,1460,36,normal
319355,-419,1242,348,normal
319360,-362,796,473,normal
319365,92,429,305,normal
319370,319,589,188,normal
319375,265,867,79,normal
319380,76,1000,-31,normal
319385,-112,1148,-175,normal
319390,-143,1300,-249,normal
319395,-223,1269,-195,normal
319400,-273,1148,-207,normal
319405,-173,1054,-207,normal
319410,61,1125,-121,normal
319415,76,1183,-109,normal
319420,107,1183,-85,normal
319425,107,1007,-124,normal
319430,169,1015,-132,normal
319435,153,1007,-121,normal
319440,246,960,-58,normal
319445,234,906,40,normal
319450,115,1097,36,normal
319455,15,1234,90,normal
319460,-81,1113,86,normal
319465,-43,1007,157,normal
319470,-123,1085,153,normal
319475,-147,1238,196,normal
319480,-154,1164,297,normal
319485,-70,1113,383,normal
319490,-77,1187,153,normal
319495,-216,1316,-124,normal
319500,-293,1246,-214,normal
319505,-235,1113,-93,normal
319510,-43,921,121,normal
319515,61,972,266,normal
319520,115,1113,211,normal
319525,119,1156,86,normal
319530,42,1218,-313,normal
319535,96,1085,-441,normal
319540,146,910,-425,normal
319545,249,757,-304,normal
319550,249,933,-296,normal
319555,180,1031,-289,normal
319560,73,1046,-273,normal
319565,53,949,-164,normal
319570,-50,703,-180,normal
319575,-54,800,-445,normal
319580,19,980,-445,normal
319585,130,1070,-433,normal
319590,146,1406,-269,normal
319595,-235,1531,-82,normal
319600,-423,1414,223,normal
319605,-377,941,430,normal
319610,-35,449,368,normal
319615,253,582,219,normal
319620,280,781,149,normal
319625,219,894,20,normal
319630,-4,1039,-148,normal
319635,-108,1281,-218,normal
319640,-239,1316,-218,normal
319645,-281,1121,-207,normal
319650,-223,1066,-210,normal
319655,-31,1144,-117,normal
319660,73,1210,-58,normal
319665,96,1132,-97,normal
319670,111,1078,-110,normal
319675,130,1082,-101,normal
319680,153,1003,-148,normal
319685,238,921,-35,normal
319690,226,863,-42,normal
319695,188,1031,4,normal
319700,49,1195,36,normal
319705,7,1121,109,normal
319710,-54,1023,110,normal
319715,-135,1121,106,normal
319720,-131,1234,129,normal
319725,-120,1105,258,normal
319730,-100,1042,356,normal
319735,-50,1152,262,normal
319740,-185,1328,75,normal
319745,-281,1312,-109,normal
319750,-246,1199,-140,normal
319755,-123,992,-31,normal
319760,-66,945,145,normal
319765,34,1011,262,normal
319770,115,1062,254,normal
319775,126,1226,-89,normal
319780,61,1164,-351,normal
319785,3,1058,-402,normal
319790,88,894,-386,normal
319795,261,890,-320,normal
319800,319,968,-320,normal
319805,134,1027,-324,normal
319810,61,1035,-210,normal
319815,-4,824,-144,normal
319820,-50,816,-355,normal
319825,-58,769,-332,normal
319830,15,796,-355,normal
319835,184,1140,-457,normal
319840,26,1480,-425,normal
319845,-200,1648,-109,normal
319850,-331,1343,176,normal
319855,-350,785,430,normal
319860,-135,617,383,normal
319865,103,640,360,normal
319870,315,617,184,normal
319875,234,781,-82,normal
319880,84,1152,-124,normal
319885,-166,1343,-144,normal
319890,-273,1218,-156,normal
319895,-304,1152,-257,normal
319900,-162,1109,-214,normal
319905,-70,1167,-152,normal
319910,-43,1152,-117,normal
319915,92,1121,-128,normal
319920,192,1148,-39,normal
